orig,hira,kana,hepburn,kunrei,passport
つなわたり,つなわたり,ツナワタリ,tsunawatari,tunawatari,tsunawatari
つね,つね,ツネ,tsune,tune,tsune
常,つね,ツネ,tsune,tune,tsune
つねづね,つねづね,ツネヅネ,tsunezune,tunezune,tsunezune
つねひごろ,つねひごろ,ツネヒゴロ,tsunehigoro,tunehigoro,tsunehigoro
つの,つの,ツノ,tsuno,tuno,tsuno
角,かく,カク,kaku,kaku,kaku
ツノザメ,つのざめ,ツノザメ,tsunozame,tunozame,tsunozame
つのぶえ,つのぶえ,ツノブエ,tsunobue,tunobue,tsunobue
つのめどり,つのめどり,ツノメドリ,tsunomedori,tunomedori,tsunomedori
ツノメドリ,つのめどり,ツノメドリ,tsunomedori,tunomedori,tsunomedori
角竜,つのりゅう,ツノリュウ,tsunoryuu,tunoryuu,tsunoryuu
つば,つば,ツバ,tsuba,tuba,tsuba
唾,つば,ツバ,tsuba,tuba,tsuba
ツパイ,つぱい,ツパイ,tsupai,tupai,tsupai
つばき,つばき,ツバキ,tsubaki,tubaki,tsubaki
ツバキ,つばき,ツバキ,tsubaki,tubaki,tsubaki
翼,つばさ,ツバサ,tsubasa,tubasa,tsubasa
つばさ,つばさ,ツバサ,tsubasa,tubasa,tsubasa
つばめ,つばめ,ツバメ,tsubame,tubame,tsubame
ツバメ,つばめ,ツバメ,tsubame,tubame,tsubame
ツバメトビ,つばめとび,ツバメトビ,tsubametobi,tubametobi,tsubametobi
つばめのす,つばめのす,ツバメノス,tsubamenosu,tubamenosu,tsubamenosu
つぶ,つぶ,ツブ,tsubu,tubu,tsubu
粒,つぶ,ツブ,tsubu,tubu,tsubu
つぶがい,つぶがい,ツブガイ,tsubugai,tubugai,tsubugai
つぶさ,つぶさ,ツブサ,tsubusa,tubusa,tsubusa
つぶし,つぶし,ツブシ,tsubushi,tubusi,tsubushi
つぶつぶ,つぶつぶ,ツブツブ,tsubutsubu,tubutubu,tsubutsubu
つぶやき,つぶやき,ツブヤキ,tsubuyaki,tubuyaki,tsubuyaki
つぶて,つぶて,ツブテ,tsubute,tubute,tsubute
つぼ,つぼ,ツボ,tsubo,tubo,tsubo
壺,つぼ,ツボ,tsubo,tubo,tsubo
つぼね,つぼね,ツボネ,tsubone,tubone,tsubone
つぼみ,つぼみ,ツボミ,tsubomi,tubomi,tsubomi
坪,つぼ,ツボ,tsubo,tubo,tsubo
つま,つま,ツマ,tsuma,tuma,tsuma
妻,つま,ツマ,tsuma,tuma,tsuma
つまぐろばった,つまぐろばった,ツマグロバッタ,tsumagurobatta,tumagurobatta,tsumagurobatta
ツマグロヒョウモン,つまぐろひょうもん,ツマグロヒョウモン,tsumagurohyoumon,tumagurohyoumon,tsumagurohyoumon
つまこ,つまこ,ツマコ,tsumako,tumako,tsumako
つまさき,つまさき,ツマサキ,tsumasaki,tumasaki,tsumasaki
つまずき,つまずき,ツマズキ,tsumazuki,tumazuki,tsumazuki
つまはじき,つまはじき,ツマハジキ,tsumahajiki,tumahaziki,tsumahajiki
つまみ,つまみ,ツマミ,tsumami,tumami,tsumami
つまみあらい,つまみあらい,ツマミアライ,tsumamiarai,tumamiarai,tsumamiarai
つまみぐい,つまみぐい,ツマミグイ,tsumamigui,tumamigui,tsumamigui
つまり,つまり,ツマリ,tsumari,tumari,tsumari
つみ,つみ,ツミ,tsumi,tumi,tsumi
ツミ,つみ,ツミ,tsumi,tumi,tsumi
罪,つみ,ツミ,tsumi,tumi,tsumi
つみおろし,つみおろし,ツミオロシ,tsumioroshi,tumiorosi,tsumioroshi
つみき,つみき,ツミキ,tsumiki,tumiki,tsumiki
つみごえ,つみごえ,ツミゴエ,tsumigoe,tumigoe,tsumigoe
つみたて,つみたて,ツミタテ,tsumitate,tumitate,tsumitate
積立金,つみたてきん,ツミタテキン,tsumitatekin,tumitatekin,tsumitatekin
つみに,つみに,ツミニ,tsumini,tumini,tsumini
つみびと,つみびと,ツミビト,tsumibito,tumibito,tsumibito
つみほろぼし,つみほろぼし,ツミホロボシ,tsumihoroboshi,tumihorobosi,tsumihoroboshi
つみれ,つみれ,ツミレ,tsumire,tumire,tsumire
つむ,つむ,ツム,tsumu,tumu,tsumu
つむぎ,つむぎ,ツムギ,tsumugi,tumugi,tsumugi
つむじ,つむじ,ツムジ,tsumuji,tumuzi,tsumuji
つむじかぜ,つむじかぜ,ツムジカゼ,tsumujikaze,tumuzikaze,tsumujikaze
つめ,つめ,ツメ,tsume,tume,tsume
爪,つめ,ツメ,tsume,tume,tsume
つめあと,つめあと,ツメアト,tsumeato,tumeato,tsumeato
爪印,つめいん,ツメイン,tsumein,tumein,tsumein
つめがしら,つめがしら,ツメガシラ,tsumegashira,tumegasira,tsumegashira
つめかんむり,つめかんむり,ツメカンムリ,tsumekanmuri,tumekanmuri,tsumekammuri
つめきり,つめきり,ツメキリ,tsumekiri,tumekiri,tsumekiri
つめくさ,つめくさ,ツメクサ,tsumekusa,tumekusa,tsumekusa
つめぐるま,つめぐるま,ツメグルマ,tsumeguruma,tumeguruma,tsumeguruma
詰所,つめしょ,ツメショ,tsumesho,tumesyo,tsumesho
詰将棋,つめしょうぎ,ツメショウギ,tsumeshougi,tumesyougi,tsumeshougi
つめなが,つめなが,ツメナガ,tsumenaga,tumenaga,tsumenaga
つめもの,つめもの,ツメモノ,tsumemono,tumemono,tsumemono
つめよ,つめよ,ツメヨ,tsumeyo,tumeyo,tsumeyo
つめろ,つめろ,ツメロ,tsumero,tumero,tsumero
つもり,つもり,ツモリ,tsumori,tumori,tsumori
つや,つや,ツヤ,tsuya,tuya,tsuya
通夜,つや,ツヤ,tsuya,tuya,tsuya
つゆ,つゆ,ツユ,tsuyu,tuyu,tsuyu
露,つゆ,ツユ,tsuyu,tuyu,tsuyu
つゆあけ,つゆあけ,ツユアケ,tsuyuake,tuyuake,tsuyuake
つゆいり,つゆいり,ツユイリ,tsuyuiri,tuyuiri,tsuyuiri
つゆくさ,つゆくさ,ツユクサ,tsuyukusa,tuyukusa,tsuyukusa
つゆぐもり,つゆぐもり,ツユグモリ,tsuyugumori,tuyugumori,tsuyugumori
つゆぞら,つゆぞら,ツユゾラ,tsuyuzora,tuyuzora,tsuyuzora
つゆむし,つゆむし,ツユムシ,tsuyumushi,tuyumusi,tsuyumushi
つよき,つよき,ツヨキ,tsuyoki,tuyoki,tsuyoki
つよさ,つよさ,ツヨサ,tsuyosa,tuyosa,tsuyosa
つよしも,つよしも,ツヨシモ,tsuyoshimo,tuyosimo,tsuyoshimo
つよび,つよび,ツヨビ,tsuyobi,tuyobi,tsuyobi
つよふくみ,つよふくみ,ツヨフクミ,tsuyofukumi,tuyofukumi,tsuyofukumi
つよみ,つよみ,ツヨミ,tsuyomi,tuyomi,tsuyomi
つよゆみ,つよゆみ,ツヨユミ,tsuyoyumi,tuyoyumi,tsuyoyumi
つら,つら,ツラ,tsura,tura,tsura
つらだし,つらだし,ツラダシ,tsuradashi,turadasi,tsuradashi
つらつらつばき,つらつらつばき,ツラツラツバキ,tsuratsuratsubaki,turaturatubaki,tsuratsuratsubaki
つらぼね,つらぼね,ツラボネ,tsurabone,turabone,tsurabone
つらみ,つらみ,ツラミ,tsurami,turami,tsurami
ツラミ,つらみ,ツラミ,tsurami,turami,tsurami
つらよごし,つらよごし,ツラヨゴシ,tsurayogoshi,turayogosi,tsurayogoshi
つらら,つらら,ツララ,tsurara,turara,tsurara
つり,つり,ツリ,tsuri,turi,tsuri
つりあい,つりあい,ツリアイ,tsuriai,turiai,tsuriai
ツリー,つりー,ツリー,tsurii,turii,tsurii
つりいと,つりいと,ツリイト,tsuriito,turiito,tsuriito
ツリウム,つりうむ,ツリウム,tsuriumu,turiumu,tsuriumu
つりがね,つりがね,ツリガネ,tsurigane,turigane,tsurigane
釣り具,つりぐ,ツリグ,tsurigu,turigu,tsurigu
つりざお,つりざお,ツリザオ,tsurizao,turizao,tsurizao
つりせん,つりせん,ツリセン,tsurisen,turisen,tsurisen
釣銭,つりせん,ツリセン,tsurisen,turisen,tsurisen
つりばし,つりばし,ツリバシ,tsuribashi,turibasi,tsuribashi
つりばり,つりばり,ツリバリ,tsuribari,turibari,tsuribari
つりぶね,つりぶね,ツリブネ,tsuribune,turibune,tsuribune
つりわ,つりわ,ツリワ,tsuriwa,turiwa,tsuriwa
つる,つる,ツル,tsuru,turu,tsuru
ツル,つる,ツル,tsuru,turu,tsuru
鶴,つる,ツル,tsuru,turu,tsuru
つるぎ,つるぎ,ツルギ,tsurugi,turugi,tsurugi
剣,つるぎ,ツルギ,tsurugi,turugi,tsurugi
つるくさ,つるくさ,ツルクサ,tsurukusa,turukusa,tsurukusa
つるはし,つるはし,ツルハシ,tsuruhashi,turuhasi,tsuruhashi
つるべ,つるべ,ツルベ,tsurube,turube,tsurube
つるべおとし,つるべおとし,ツルベオトシ,tsurubeotoshi,turubeotosi,tsurubeotoshi
ツルレイシ,つるれいし,ツルレイシ,tsurureishi,turureisi,tsurureishi
つれ,つれ,ツレ,tsure,ture,tsure
つれあい,つれあい,ツレアイ,tsureai,tureai,tsureai
つれこ,つれこ,ツレコ,tsureko,tureko,tsureko
つれご,つれご,ツレゴ,tsurego,turego,tsurego
つれまい,つれまい,ツレマイ,tsuremai,turemai,tsuremai
つわぶき,つわぶき,ツワブキ,tsuwabuki,tuwabuki,tsuwabuki
つわもの,つわもの,ツワモノ,tsuwamono,tuwamono,tsuwamono
つわり,つわり,ツワリ,tsuwari,tuwari,tsuwari
ツングース,つんぐーす,ツングース,tsunguusu,tunguusu,tsunguusu
つんつるてん,つんつるてん,ツンツルテン,tsuntsuruten,tunturuten,tsuntsuruten
つんでれ,つんでれ,ツンデレ,tsundere,tundere,tsundere
つんどく,つんどく,ツンドク,tsundoku,tundoku,tsundoku
ツンドラ,つんどら,ツンドラ,tsundora,tundora,tsundora
つんぼ,つんぼ,ツンボ,tsunbo,tunbo,tsunbo
て,て,テ,te,te,te
で,で,デ,de,de,de
出,しゅつ,シュツ,shutsu,syutu,shutsu
手,て,テ,te,te,te
であい,であい,デアイ,deai,deai,deai
であいがしら,であいがしら,デアイガシラ,deaigashira,deaigasira,deaigashira
てあか,てあか,テアカ,teaka,teaka,teaka
てあし,てあし,テアシ,teashi,teasi,teashi
であし,であし,デアシ,deashi,deasi,deashi
手当たり次第,てあたりしだい,テアタリシダイ,teatarishidai,teatarisidai,teatarishidai
てあて,てあて,テアテ,teate,teate,teate
てあら,てあら,テアラ,teara,teara,teara
てあらい,てあらい,テアライ,tearai,tearai,tearai
てあわせ,てあわせ,テアワセ,teawase,teawase,teawase
亭,てい,テイ,tei,tei,tei
デイ,でい,デイ,dei,dei,dei
低圧,ていあつ,テイアツ,teiatsu,teiatu,teiatsu
定圧,ていあつ,テイアツ,teiatsu,teiatu,teiatsu
提案,ていあん,テイアン,teian,teian,teian
低位,ていい,テイイ,teii,teii,teii
定位,ていい,テイイ,teii,teii,teii
帝位,ていい,テイイ,teii,teii,teii
DNA,DNA,DNA,DNA,DNA,DNA
DNS,DNS,DNS,DNS,DNS,DNS
ティーカップ,てぃーかっぷ,ティーカップ,teiikappu,teiikappu,teiikappu
TKG,TKG,TKG,TKG,TKG,TKG
ディーゼル,でぃーぜる,ディーゼル,diizeru,diizeru,deiizeru
DD,DD,DD,DD,DD,DD
ティーバッグ,てぃーばっぐ,ティーバッグ,teiibaggu,teiibaggu,teiibaggu
TPO,TPO,TPO,TPO,TPO,TPO
TV,TV,TV,TV,TV,TV
DV,DV,DV,DV,DV,DV
ディープデプレッション,でぃーぷでぷれっしょん,ディープデプレッション,diipudepuresshon,diipudepuressyon,deiipudepuresshon
ディープフェイク,でぃーぷふぇいく,ディープフェイク,diipufeiku,diipufeiku,deiipufueiku
ディープラーニング,でぃーぷらーにんぐ,ディープラーニング,diipuraaningu,diipuraaningu,deiipuraaningu
ディーラー,でぃーらー,ディーラー,diiraa,diiraa,deiiraa
定員,ていいん,テイイン,teiin,teiin,teiin
庭園,ていえん,テイエン,teien,teien,teien
帝王,ていおう,テイオウ,teiou,teiou,teio
低温,ていおん,テイオン,teion,teion,teion
低音,ていおん,テイオン,teion,teion,teion
定温,ていおん,テイオン,teion,teion,teion
綴音,てつおん,テツオン,tetsuon,tetuon,tetsuon
低下,ていか,テイカ,teika,teika,teika
低価,ていか,テイカ,teika,teika,teika
定価,ていか,テイカ,teika,teika,teika
低回,ていかい,テイカイ,teikai,teikai,teikai
丁亥,ひのとい,ヒノトイ,hinotoi,hinotoi,hinotoi
定格,ていかく,テイカク,teikaku,teikaku,teikaku
低額,ていがく,テイガク,teigaku,teigaku,teigaku
停学,ていがく,テイガク,teigaku,teigaku,teigaku
定額,ていがく,テイガク,teigaku,teigaku,teigaku
低学年,ていがくねん,テイガクネン,teigakunen,teigakunen,teigakunen
停刊,ていかん,テイカン,teikan,teikan,teikan
定款,ていかん,テイカン,teikan,teikan,teikan
諦観,ていかん,テイカン,teikan,teikan,teikan
定冠詞,ていかんし,テイカンシ,teikanshi,teikansi,teikanshi
定期,ていき,テイキ,teiki,teiki,teiki
定規,じょうぎ,ジョウギ,jougi,jougi,jougi
帝紀,ていき,テイキ,teiki,teiki,teiki
提起,ていき,テイキ,teiki,teiki,teiki
定義,ていぎ,テイギ,teigi,teigi,teigi
提議,ていぎ,テイギ,teigi,teigi,teigi
低気圧,ていきあつ,テイキアツ,teikiatsu,teikiatu,teikiatsu
定義域,ていぎいき,テイギイキ,teigiiki,teigiiki,teigiiki
定期券,ていきけん,テイキケン,teikiken,teikiken,teikiken
定期乗車券,ていきじょうしゃけん,テイキジョウシャケン,teikijoushaken,teikijousyaken,teikijoushaken
定期的,ていきてき,テイキテキ,teikiteki,teikiteki,teikiteki
庭球,ていきゅう,テイキュウ,teikyuu,teikyuu,teikyuu
低級,ていきゅう,テイキュウ,teikyuu,teikyuu,teikyuu
啼泣,ていきゅう,テイキュウ,teikyuu,teikyuu,teikyuu
定休,ていきゅう,テイキュウ,teikyuu,teikyuu,teikyuu
涕泣,ていきゅう,テイキュウ,teikyuu,teikyuu,teikyuu
定休日,ていきゅうび,テイキュウビ,teikyuubi,teikyuubi,teikyuubi
提供,ていきょう,テイキョウ,teikyou,teikyou,teikyou
定業,じょうごう,ジョウゴウ,jougou,jougou,jougou
定期預金,ていきよきん,テイキヨキン,teikiyokin,teikiyokin,teikiyokin
ディクショナリー,でぃくしょなりー,ディクショナリー,dikushonarii,dikusyonarii,deikushonarii
定形,ていけい,テイケイ,teikei,teikei,teikei
提携,ていけい,テイケイ,teikei,teikei,teikei
梯形,ていけい,テイケイ,teikei,teikei,teikei
締結,ていけつ,テイケツ,teiketsu,teiketu,teiketsu
貞潔,ていけつ,テイケツ,teiketsu,teiketu,teiketsu
低血圧,ていけつあつ,テイケツアツ,teiketsuatsu,teiketuatu,teiketsuatsu
低減,ていげん,テイゲン,teigen,teigen,teigen
定見,ていけん,テイケン,teiken,teiken,teiken
定言,ていげん,テイゲン,teigen,teigen,teigen
提言,ていげん,テイゲン,teigen,teigen,teigen
逓減,ていげん,テイゲン,teigen,teigen,teigen
定稿,ていこう,テイコウ,teikou,teikou,teiko
抵抗,ていこう,テイコウ,teikou,teikou,teiko
抵抗器,ていこうき,テイコウキ,teikouki,teikouki,teikoki
抵抗力,ていこうりょく,テイコウリョク,teikouryoku,teikouryoku,teikoryoku
啼哭,ていこく,テイコク,teikoku,teikoku,teikoku
定刻,ていこく,テイコク,teikoku,teikoku,teikoku
帝国,ていこく,テイコク,teikoku,teikoku,teikoku
帝国主義,ていこくしゅぎ,テイコクシュギ,teikokushugi,teikokusyugi,teikokushugi
体裁,ていさい,テイサイ,teisai,teisai,teisai
定在波,ていざいは,テイザイハ,teizaiha,teizaiha,teizaiha
偵察,ていさつ,テイサツ,teisatsu,teisatu,teisatsu
偵察機,ていさつき,テイサツキ,teisatsuki,teisatuki,teisatsuki
低山,ていざん,テイザン,teizan,teizan,teizan
亭子,ていし,テイシ,teishi,teisi,teishi
停止,ていし,テイシ,teishi,teisi,teishi
帝師,ていし,テイシ,teishi,teisi,teishi
底止,ていし,テイシ,teishi,teisi,teishi
丁字,ていじ,テイジ,teiji,teizi,teiji
呈示,ていじ,テイジ,teiji,teizi,teiji
定時,ていじ,テイジ,teiji,teizi,teiji
提示,ていじ,テイジ,teiji,teizi,teiji
綴字,ていじ,テイジ,teiji,teizi,teiji
逓次,ていじ,テイジ,teiji,teizi,teiji
定式化,ていしきか,テイシキカ,teishikika,teisikika,teishikika
停止条件,ていしじょうけん,テイシジョウケン,teishijouken,teisijouken,teishijouken
定時制,ていじせい,テイジセイ,teijisei,teizisei,teijisei
低質,ていしつ,テイシツ,teishitsu,teisitu,teishitsu
帝室,ていしつ,テイシツ,teishitsu,teisitu,teishitsu
停車,ていしゃ,テイシャ,teisha,teisya,teisha
定借,ていしゃく,テイシャク,teishaku,teisyaku,teishaku
亭主,ていしゅ,テイシュ,teishu,teisyu,teishu
定収,ていしゅう,テイシュウ,teishuu,teisyuu,teishuu
定住,ていじゅう,テイジュウ,teijuu,teijuu,teijuu
定収入,ていしゅうにゅう,テイシュウニュウ,teishuunyuu,teisyuunyuu,teishuunyuu
低周波,ていしゅうは,テイシュウハ,teishuuha,teisyuuha,teishuuha
提出,ていしゅつ,テイシュツ,teishutsu,teisyutu,teishutsu
低唱,ていしょう,テイショウ,teishou,teisyou,teishou
提唱,ていしょう,テイショウ,teishou,teisyou,teishou
逓相,ていしょう,テイショウ,teishou,teisyou,teishou
呈上,ていじょう,テイジョウ,teijou,teijou,teijou
定常,ていじょう,テイジョウ,teijou,teijou,teijou
庭上,ていじょう,テイジョウ,teijou,teijou,teijou
定常波,ていじょうは,テイジョウハ,teijouha,teijouha,teijouha
停職,ていしょく,テイショク,teishoku,teisyoku,teishoku
呈色,ていしょく,テイショク,teishoku,teisyoku,teishoku
定植,ていしょく,テイショク,teishoku,teisyoku,teishoku
定職,ていしょく,テイショク,teishoku,teisyoku,teishoku
定食,ていしょく,テイショク,teishoku,teisyoku,teishoku
抵触,ていしょく,テイショク,teishoku,teisyoku,teishoku
牴触,ていしょく,テイショク,teishoku,teisyoku,teishoku
挺身,ていしん,テイシン,teishin,teisin,teishin
泥水,どろみず,ドロミズ,doromizu,doromizu,doromizu
泥酔,でいすい,デイスイ,deisui,deisui,deisui
定数,ていすう,テイスウ,teisuu,teisuu,teisuu
定数項,ていすうこう,テイスウコウ,teisuukou,teisuukou,teisuuko
ディスカウント,でぃすかうんと,ディスカウント,disukaunto,disukaunto,deisukaunto
ディスカウントストア,でぃすかうんとすとあ,ディスカウントストア,disukauntosutoa,disukauntosutoa,deisukauntosutoa
ディスカッション,でぃすかっしょん,ディスカッション,disukasshon,disukassyon,deisukasshon
ディスクリプション,でぃすくりぷしょん,ディスクリプション,disukuripushon,disukuripusyon,deisukuripushon
ディスクロージャー,でぃすくろーじゃー,ディスクロージャー,disukuroojaa,disukuroojaa,deisukuroojaa
ディスプレイ,でぃすぷれい,ディスプレイ,disupurei,disupurei,deisupurei
ディスペンパック,でぃすぺんぱっく,ディスペンパック,disupenpakku,disupenpakku,deisupempakku
帝政,ていせい,テイセイ,teisei,teisei,teisei
提醒,ていせい,テイセイ,teisei,teisei,teisei
訂正,ていせい,テイセイ,teisei,teisei,teisei
低声,ていせい,テイセイ,teisei,teisei,teisei
定積,ていせき,テイセキ,teiseki,teiseki,teiseki
定説,ていせつ,テイセツ,teisetsu,teisetu,teisetsu
貞節,ていせつ,テイセツ,teisetsu,teisetu,teisetsu
停戦,ていせん,テイセン,teisen,teisen,teisen
停船,ていせん,テイセン,teisen,teisen,teisen
定礎,ていそ,テイソ,teiso,teiso,teiso
提訴,ていそ,テイソ,teiso,teiso,teiso
貞操,ていそう,テイソウ,teisou,teisou,teiso
逓送,ていそう,テイソウ,teisou,teisou,teiso
逓増,ていぞう,テイゾウ,teizou,teizou,teizou
低速,ていそく,テイソク,teisoku,teisoku,teisoku
低俗,ていぞく,テイゾク,teizoku,teizoku,teizoku
停滞,ていたい,テイタイ,teitai,teitai,teitai
堤体,ていたい,テイタイ,teitai,teitai,teitai
提題,ていだい,テイダイ,teidai,teidai,teidai
邸宅,ていたく,テイタク,teitaku,teitaku,teitaku
ていたらく,ていたらく,テイタラク,teitaraku,teitaraku,teitaraku
鼎談,ていだん,テイダン,teidan,teidan,teidan
泥炭,でいたん,デイタン,deitan,deitan,deitan
帝大,ていだい,テイダイ,teidai,teidai,teidai
低地,ていち,テイチ,teichi,teiti,teichi
偵知,ていち,テイチ,teichi,teiti,teichi
定置,ていち,テイチ,teichi,teiti,teichi
定置網,ていちあみ,テイチアミ,teichiami,teitiami,teichiami
ティチャギ,てぃちゃぎ,ティチャギ,teichagi,teityagi,teichagi
定着,ていちゃく,テイチャク,teichaku,teityaku,teichaku
低潮,ていちょう,テイチョウ,teichou,teityou,teicho
艇長,ていちょう,テイチョウ,teichou,teityou,teicho
丁重,ていちょう,テイチョウ,teichou,teityou,teicho
低調,ていちょう,テイチョウ,teichou,teityou,teicho
鄭重,ていちょう,テイチョウ,teichou,teityou,teicho
ティッシュ,てぃっしゅ,ティッシュ,teisshu,teissyu,teisshu
ティッシュペーパー,てぃっしゅぺーぱー,ティッシュペーパー,teisshupeepaa,teissyupeepaa,teisshupeepaa
ディテール,でぃてーる,ディテール,diteeru,diteeru,deiteeru
蹄鉄,ていてつ,テイテツ,teitetsu,teitetu,teitetsu
定点,ていてん,テイテン,teiten,teiten,teiten
停電,ていでん,テイデン,teiden,teiden,teiden
逓伝,ていでん,テイデン,teiden,teiden,teiden
帝都,ていと,テイト,teito,teito,teito
