orig,hira,vowel
台覧,たいらん,aian
代理,だいり,aii
対立,たいりつ,aiiu
滞留,たいりゅう,aiuu
退寮,たいりょう,aiou
ダイレクトメッセージ,だいれくとめっせーじ,aieuoeeei
対話,たいわ,aia
ダウングレード,だうんぐれーど,aunueeo
ダウンロード,だうんろーど,aunooo
他界,たかい,aai
打開,だかい,aai
たかころび,たかころび,aaooi
兌換,だかん,aan
唾棄,だき,ai
たきび,たきび,aii
他行,たぎょう,aou
妥協,だきょう,aou
たぐい,たぐい,aui
卓越,たくえつ,aueu
宅診,たくしん,auin
卓絶,たくぜつ,aueu
託送,たくそう,auou
宅配,たくはい,auai
托鉢,たくはつ,auau
卓抜,たくばつ,auau
諾否,だくひ,aui
拓本,たくほん,auon
琢磨,たくま,aua
擢用,てきよう,eiou
打撃,だげき,aei
妥結,だけつ,aeu
多言,たげん,aen
蛇行,だこう,aou
他国,たこく,aou
他言,たごん,aon
堕在,だざい,aai
堕罪,だざい,aai
多作,たさく,aau
多産,たさん,aan
打算,ださん,aan
多謝,たしゃ,aa
打診,だしん,ain
打設,だせつ,aeu
他薦,たせん,aen
多選,たせん,aen
堕胎,だたい,aai
たたきあらい,たたきあらい,aaiaai
ただぐい,ただぐい,aaui
ただのり,ただのり,aanoi
ただばたらき,ただばたらき,aaaaai
たちいり,たちいり,aiii
立往生,たちおうじょう,aiouou
たちぐい,たちぐい,aiui
たちばなし,たちばなし,aianai
たちよみ,たちよみ,aioi
脱衣,だつい,aui
脱塩,だつえん,auen
奪回,だっかい,aai
脱会,だっかい,aai
達観,たっかん,aan
奪還,だっかん,aan
脱却,だっきゃく,aau
脱臼,だっきゅう,auu
謫居,たっきょ,ao
磔刑,たくけい,auei
だっこ,だっこ,ao
脱稿,だっこう,aou
脱穀,だっこく,aou
脱獄,だつごく,auou
脱脂,だっし,ai
ダッシュ,だっしゅ,au
脱臭,だっしゅう,auu
脱出,だっしゅつ,auu
脱色,だっしょく,aou
脱水,だっすい,aui
達成,たっせい,aei
脱税,だつぜい,auei
脱線,だっせん,aen
脱疽,だっそ,ao
脱走,だっそう,aou
脱退,だったい,aai
脱着,ぬぎき,nuii
脱藩,だっぱん,aan
脱皮,だっぴ,ai
脱糞,だっぷん,aun
脱文,だつぶん,auun
脱法,だっぽう,aou
脱帽,だつぼう,auou
脱毛,だつもう,auou
脱落,だつらく,auau
脱離,だつり,aui
脱力,だつりょく,auou
たてがき,たてがき,aeai
妥当,だとう,aou
打倒,だとう,aou
たなあげ,たなあげ,anaae
たなおろし,たなおろし,anaooi
たねまき,たねまき,aneai
打破,だは,aa
多発,たはつ,aau
旅,たび,ai
荼毘,だび,ai
ダブルクリック,だぶるくりっく,auuuiu
ダブルスチール,だぶるすちーる,auuuiiu
たべのこし,たべのこし,aenooi
拿捕,だほ,ao
打撲,だぼく,aou
たまいれ,たまいれ,aaie
たまつき,たまつき,aaui
たまのり,たまのり,aanoi
惰眠,だみん,ain
たむろ,たむろ,auo
多用,たよう,aou
多様化,たようか,aoua
たらいまわし,たらいまわし,aaiaai
堕落,だらく,aau
弾圧,だんあつ,anau
断案,だんあん,anan
炭化,たんか,ana
探海,たんかい,anai
弾劾,だんがい,anai
歎願,たんがん,anan
嘆願,たんがん,anan
単記,たんき,ani
短気,たんき,ani
談義,だんぎ,ani
談議,だんぎ,ani
探求,たんきゅう,anuu
探究,たんきゅう,anuu
団結,だんけつ,aneu
探検,たんけん,anen
探険,たんけん,anen
断言,だんげん,anen
断交,だんこう,anou
断行,だんこう,anou
談合,だんごう,anou
端坐,たんざ,ana
端座,たんざ,ana
断罪,だんざい,anai
単作,たんさく,anau
探索,たんさく,anau
断食,だんじき,anii
短縮,たんしゅく,anuu
単純化,たんじゅんか,anuna
端書,はしがき,aiai
嘆称,たんしょう,anou
嘆賞,たんしょう,anou
探勝,たんしょう,anou
誕生,たんじょう,anou
談笑,だんしょう,anou
単身赴任,たんしんふにん,aninunin
断水,だんすい,anui
丹精,たんせい,anei
丹誠,たんせい,anei
担税,たんぜい,anei
断絶,だんぜつ,aneu
断線,だんせん,anen
鍛造,たんぞう,anou
弾奏,だんそう,anou
男装,だんそう,anou
嘆息,たんそく,anou
探測,たんそく,anou
歎息,たんそく,anou
断続,だんぞく,anou
探知,たんち,ani
弾着,だんちゃく,anau
探鳥,たんちょう,anou
断定,だんてい,anei
耽溺,たんでき,anei
担当,たんとう,anou
耽読,たんどく,anou
担任,たんにん,annin
断熱,だんねつ,anneu
断念,だんねん,annen
堪能,たんのう,annou
談判,だんぱん,anan
嘆美,たんび,ani
歎美,たんび,ani
断臂,だんぴ,ani
探聞,たんぶん,anun
担保,たんぽ,ano
探訪,たんぼう,anou
暖房,だんぼう,anou
断末摩,だんまつま,anaua
断滅,だんめつ,aneu
鍛冶,かじ,ai
団欒,だんらん,anan
単離,たんり,ani
断裂,だんれつ,aneu
鍛練,たんれん,anen
鍛錬,たんれん,anen
談論,だんろん,anon
談話,だんわ,ana
チート,ちーと,iio
チェック,ちぇっく,eu
チェックメイト,ちぇっくめいと,eueio
遅延,ちえん,ien
チェンジ,ちぇんじ,eni
智解,ちげ,ie
知解,ちげ,ie
知覚,ちかく,iau
地殻変動,ちかくへんどう,iauenou
ちかみち,ちかみち,iaii
痴漢,ちかん,ian
置換,ちかん,ian
遅疑,ちぎ,ii
知行,ともゆき,ooui
馳駆,ちく,iu
値遇,ちぐう,iuu
蓄財,ちくざい,iuai
築城,ちくじょう,iuou
蓄積,ちくせき,iuei
築造,ちくぞう,iuou
築堤,ちくてい,iuei
築庭,ちくてい,iuei
逐電,ちくでん,iuen
蓄電,ちくでん,iuen
置県,ちけん,ien
治国,ちこく,iou
遅刻,ちこく,iou
治罪,ちざい,iai
治山,ちさん,ian
治産,ちさん,ian
遅参,ちさん,ian
致仕,ちし,ii
致死,ちし,ii
知悉,ちしつ,iiu
治水,ちすい,iui
馳走,ちそう,iou
遅滞,ちたい,iai
ちちばなれ,ちちばなれ,iianae
窒化,ちっか,ia
蟄居,ちっきょ,io
馳騁,ちてい,iei
知得,ちとく,iou
ちばなれ,ちばなれ,ianae
着意,ちゃくい,aui
着衣,ちゃくい,aui
着岸,ちゃくがん,auan
着眼,ちゃくがん,auan
着座,ちゃくざ,aua
着彩,ちゃくさい,auai
着手,ちゃくしゅ,auu
嫡出,ちゃくしゅつ,auuu
着色,ちゃくしょく,auou
着信,ちゃくしん,auin
着水,ちゃくすい,auui
着生,ちゃくせい,auei
着席,ちゃくせき,auei
着雪,ちゃくせつ,aueu
着想,ちゃくそう,auou
着装,ちゃくそう,auou
着脱,ちゃくだつ,auau
着地,ちゃくち,aui
着電,ちゃくでん,auen
着任,ちゃくにん,aunin
着発,ちゃくはつ,auau
着氷,ちゃくひょう,auou
着服,ちゃくふく,auuu
着目,ちゃくもく,auou
着用,ちゃくよう,auou
着陸,ちゃくりく,auiu
茶事,ちゃじ,ai
着火,ちゃっか,aa
着果,ちゃっか,aa
着荷,ちゃくに,auni
着艦,ちゃっかん,aan
着工,ちゃっこう,aou
チャレンジ,ちゃれんじ,aeni
茶話,さわ,aa
治癒,ちゆ,iu
ちゅう,ちゅう,uu
注意,ちゅうい,uui
鋳貨,ちゅうか,uua
仲介,ちゅうかい,uuai
注解,ちゅうかい,uuai
註解,ちゅうかい,uuai
宙返り,ちゅうがえり,uuaei
注記,ちゅうき,uui
駐機,ちゅうき,uui
誅求,ちゅうきゅう,uuuu
中継,ちゅうけい,uuei
忠言,ちゅうげん,uuen
中興,ちゅうこう,uuou
忠告,ちゅうこく,uuou
中座,ちゅうざ,uua
駐在,ちゅうざい,uuai
仲裁,ちゅうさい,uuai
誅殺,ちゅうさつ,uuau
駐箚,ちゅうさつ,uuau
中止,ちゅうし,uui
忠死,ちゅうし,uui
注視,ちゅうし,uui
注射,ちゅうしゃ,uua
駐車,ちゅうしゃ,uua
注釈,ちゅうしゃく,uuau
註釈,ちゅうしゃく,uuau
抽出,ちゅうしゅつ,uuuu
中傷,ちゅうしょう,uuou
忠賞,ちゅうしょう,uuou
抽象,ちゅうしょう,uuou
注進,ちゅうしん,uuin
沖積,ちゅうせき,uuei
中絶,ちゅうぜつ,uueu
抽籤,ちゅうせん,uuen
鋳造,ちゅうぞう,uuou
中退,ちゅうたい,uuai
中断,ちゅうだん,uuan
躊躇,ちゅうちょ,uuo
冲天,ちゅうてん,uuen
沖天,ちゅうてん,uuen
偸盗,ちゅうとう,uuou
中毒,ちゅうどく,uuou
駐屯,ちゅうとん,uuon
注入,ちゅうにゅう,uunuu
中分,ちゅうぶん,uuun
稠密,ちゅうみつ,uuiu
誅滅,ちゅうめつ,uueu
注目,ちゅうもく,uuou
注文,ちゅうもん,uuon
中略,ちゅうりゃく,uuau
駐留,ちゅうりゅう,uuuu
駐輪,ちゅうりん,uuin
チョイス,ちょいす,oiu
寵愛,ちょうあい,ouai
弔慰,ちょうい,oui
調印,ちょういん,ouin
懲役,ちょうえき,ouei
超越,ちょうえつ,oueu
聴音,ちょうおん,ouon
調音,ちょうおん,ouon
超過,ちょうか,oua
朝賀,あさか,aaa
懲戒,ちょうかい,ouai
潮解,ちょうかい,ouai
朝議,ちょうぎ,oui
調教,ちょうきょう,ouou
彫金,ちょうきん,ouin
超勤,ちょうきん,ouin
寵遇,ちょうぐう,ouuu
長計,ちょうけい,ouei
朝見,ちょうけん,ouen
朝貢,ちょうこう,ouou
聴講,ちょうこう,ouou
長考,ちょうこう,ouou
長講,ちょうこう,ouou
調合,ちょうごう,ouou
彫刻,ちょうこく,ouou
肇国,ちょうこく,ouou
超克,ちょうこく,ouou
調査,ちょうさ,oua
調剤,ちょうざい,ouai
朝参,ちょうさん,ouan
聴視,ちょうし,oui
彫漆,ちょうしつ,ouiu
聴取,ちょうしゅ,ouu
徴収,ちょうしゅう,ouuu
徴集,ちょうしゅう,ouuu
聴従,ちょうじゅう,ouuu
超出,ちょうしゅつ,ouuu
嘲笑,ちょうしょう,ouou
調声,ちょうせい,ouei
長嘯,ちょうしょう,ouou
重畳,じゅうじょう,uuou
聴診,ちょうしん,ouin
調進,ちょうしん,ouin
調整,ちょうせい,ouei
調製,ちょうせい,ouei
長逝,ちょうせい,ouei
長征,ちょうせい,ouei
徴税,ちょうぜい,ouei
朝夕,あさゆう,aauu
調節,ちょうせつ,oueu
超絶,ちょうぜつ,oueu
挑戦,ちょうせん,ouen
彫塑,ちょうそ,ouo
徴租,ちょうそ,ouo
重祚,じゅうそ,uuo
調息,ちょうそく,ouou
長息,ちょうそく,ouou
頂戴,ちょうだい,ouai
調達,ちょうたつ,ouau
長嘆,ちょうたん,ouan
長歎,ちょうたん,ouan
長短,ちょうたん,ouan
打擲,ちょうちゃく,ouau
喋喋,ちょうちょう,ouou
調停,ちょうてい,ouei
調定,ちょうてい,ouei
重訂,じゅうてい,uuei
長年,ながねん,naanen
嘲罵,あざけり,aaei
徴発,ちょうはつ,ouau
挑撥,ちょうはつ,ouau
挑発,ちょうはつ,ouau
調髪,ちょうはつ,ouau
懲罰,ちょうばつ,ouau
貼付,てんぷ,enu
重複,ちょうふく,ouuu
調伏,ちょうぶく,ouuu
徴兵,ちょうへい,ouei
眺望,ちょうぼう,ouou
調味,ちょうみ,oui
聴聞,ちょうもん,ouon
調薬,ちょうやく,ouau
跳躍,ちょうやく,ouau
徴用,ちょうよう,ouou
貼用,ちょうよう,ouou
調理,ちょうり,oui
調律,ちょうりつ,ouiu
調略,ちょうりゃく,ouau
跳梁,ちょうりょう,ouou
嘲弄,ちょうろう,ouou
調和,ちょうわ,oua
直撃,ちょくげき,ouei
直言,ちょくげん,ouen
直視,ちょくし,oui
勅定,ちょくじょう,ouou
勅諚,ちょくじょう,ouou
直上,ちょくじょう,ouou
直進,ちょくしん,ouin
直送,ちょくそう,ouou
直属,ちょくぞく,ouou
直通,ちょくつう,ouuu
直播,じかまき,iaai
直販,ちょくはん,ouan
直面,ちょくめん,ouen
勅諭,ちょくゆ,ouu
直立,ちょくりつ,ouiu
直流,ちょくりゅう,ouuu
勅令,ちょくれい,ouei
直隷,ちょくれい,ouei
直列,ちょくれつ,oueu
著減,ちょげん,oen
著作,ちょさく,oau
著述,ちょじゅつ,ouu
貯水,ちょすい,oui
貯蔵,ちょぞう,oou
著増,ちょぞう,oou
儲蓄,ちょちく,oiu
貯蓄,ちょちく,oiu
直下,ちょくか,oua
直覚,ちょっかく,oau
直轄,ちょっかつ,oau
直感,ちょっかん,oan
直観,ちょっかん,oan
直系,ちょっけい,oei
直結,ちょっけつ,oeu
直交,ちょっこう,oou
直航,ちょっこう,oou
直行,ちょっこう,oou
猪突,ちょとつ,oou
著聞,ちょぶん,oun
佇立,ちょりつ,oiu
治理,ちり,ii
治療,ちりょう,iou
賃上げ,ちんあげ,inae
鎮圧,ちんあつ,inau
沈鬱,ちんうつ,inuu
沈下,ちんか,ina
鎮火,ちんか,ina
沈吟,ちんぎん,inin
沈降,ちんこう,inou
鎮座,ちんざ,ina
沈思,ちんし,ini
陳謝,ちんしゃ,ina
鎮守,ちんじゅ,inu
陳述,ちんじゅつ,inuu
陳情,ちんじょう,inou
陳状,ちんじょう,inou
沈静,ちんせい,inei
鎮静,ちんせい,inei
沈積,ちんせき,inei
沈設,ちんせつ,ineu
沈潜,ちんせん,inen
沈滞,ちんたい,inai
賃貸,ちんたい,inai
沈着,ちんちゃく,inau
珍重,ちんちょう,inou
ちんちん,ちんちん,inin
鎮定,ちんてい,inei
沈殿,ちんでん,inen
沈澱,ちんでん,inen
珍答,ちんとう,inou
闖入,ちんにゅう,innuu
鎮撫,ちんぶ,inu
陳弁,ちんべん,inen
沈没,ちんぼつ,inou
沈湎,ちんめん,inen
沈黙,ちんもく,inou
珍問,ちんもん,inon
陳列,ちんれつ,ineu
追憶,ついおく,uiou
追加,ついか,uia
追懐,ついかい,uiai
追記,ついき,uii
追及,ついきゅう,uiuu
追求,ついきゅう,uiuu
追究,ついきゅう,uiuu
追窮,ついきゅう,uiuu
追給,ついきゅう,uiuu
対句,ついく,uiu
追撃,ついげき,uiei
追孝,ついこう,uiou
追考,ついこう,uiou
追行,ついこう,uiou
追号,ついごう,uiou
追従,ついじゅう,uiuu
追随,ついずい,uiui
追跡,ついせき,uiei
追想,ついそう,uiou
追走,ついそう,uiou
追送,ついそう,uiou
追贈,ついぞう,uiou
追徴,ついちょう,uiou
追悼,ついとう,uiou
追討,ついとう,uiou
追突,ついとつ,uiou
追認,ついにん,uinin
追尾,ついび,uii
追放,ついほう,uiou
墜落,ついらく,uiau
追録,ついろく,uiou
痛飲,つういん,uuin
通院,つういん,uuin
通園,つうえん,uuen
通過,つうか,uua
通解,つうかい,uuai
通学,つうがく,uuau
痛感,つうかん,uuan
通気,つうき,uui
通暁,つうぎょう,uuou
通勤,つうきん,uuin
通交,つうこう,uuou
通好,つうこう,uuou
通航,つうこう,uuou
通行,つうこう,uuou
痛哭,つうこく,uuou
通告,つうこく,uuou
通算,つうさん,uuan
通事,つうじ,uui
通所,つうしょ,uuo
通商,つうしょう,uuou
通称,つうしょう,uuou
痛心,つうしん,uuin
通信,つうしん,uuin
通信教育,つうしんきょういく,uuinouiu
通信販売,つうしんはんばい,uuinanai
通水,つうすい,uuui
痛惜,つうせき,uuei
通達,つうたつ,uuau
痛嘆,つうたん,uuan
痛歎,つうたん,uuan
通知,つうち,uui
通徹,つうてつ,uueu
通電,つうでん,uuen
痛罵,つうば,uua
通風,つうふう,uuuu
通報,つうほう,uuou
通謀,つうぼう,uuou
通訳,つうやく,uuau
通有,つうゆう,uuuu
通用,つうよう,uuou
通路,つうろ,uuo
通話,つうわ,uua
つかいすて,つかいすて,uaiue
つかみあらい,つかみあらい,uaiaai
つぎき,つぎき,uii
つきそい,つきそい,uioi
つぎはぎ,つぎはぎ,uiai
つきみ,つきみ,uii
つくりわらい,つくりわらい,uuiaai
つげぐち,つげぐち,ueui
都合,つごう,uou
つじぎり,つじぎり,uiii
つつもたせ,つつもたせ,uuoae
つなひき,つなひき,unaii
つなわたり,つなわたり,unaaai
つまみあらい,つまみあらい,uaiaai
つまみぐい,つまみぐい,uaiui
罪,つみ,ui
つみおろし,つみおろし,uiooi
つみたて,つみたて,uiae
つみほろぼし,つみほろぼし,uioooi
つゆあけ,つゆあけ,uuae
つゆいり,つゆいり,uuii
つらだし,つらだし,uaai
てあて,てあて,eae
てあらい,てあらい,eaai
てあわせ,てあわせ,eaae
提案,ていあん,eian
定位,ていい,eii
低下,ていか,eia
低回,ていかい,eiai
停刊,ていかん,eian
諦観,ていかん,eian
提起,ていき,eii
定義,ていぎ,eii
提議,ていぎ,eii
啼泣,ていきゅう,eiuu
涕泣,ていきゅう,eiuu
提供,ていきょう,eiou
提携,ていけい,eiei
締結,ていけつ,eieu
低減,ていげん,eien
定言,ていげん,eien
提言,ていげん,eien
逓減,ていげん,eien
抵抗,ていこう,eiou
啼哭,ていこく,eiou
偵察,ていさつ,eiau
停止,ていし,eii
底止,ていし,eii
呈示,ていじ,eii
提示,ていじ,eii
綴字,ていじ,eii
停止条件,ていしじょうけん,eiiouen
停車,ていしゃ,eia
定住,ていじゅう,eiuu
提出,ていしゅつ,eiuu
低唱,ていしょう,eiou
提唱,ていしょう,eiou
呈上,ていじょう,eiou
停職,ていしょく,eiou
呈色,ていしょく,eiou
定植,ていしょく,eiou
抵触,ていしょく,eiou
牴触,ていしょく,eiou
挺身,ていしん,eiin
泥酔,でいすい,eiui
ディスカウント,でぃすかうんと,iuauno
提醒,ていせい,eiei
訂正,ていせい,eiei
停戦,ていせん,eien
提訴,ていそ,eio
逓送,ていそう,eiou
逓増,ていぞう,eiou
停滞,ていたい,eiai
提題,ていだい,eiai
偵知,ていち,eii
定置,ていち,eii
定着,ていちゃく,eiau
停電,ていでん,eien
逓伝,ていでん,eien
低頭,ていとう,eiou
停頓,ていとん,eion
停泊,ていはく,eiau
碇泊,ていはく,eiau
剃髪,ていはつ,eiau
綴文,てつぶん,euun
ディベート,でぃべーと,ieeo
低迷,ていめい,eiei
低落,ていらく,eiau
でいり,でいり,eii
定立,ていりつ,eiiu
鼎立,ていりつ,eiiu
停留,ていりゅう,eiuu
底流,ていりゅう,eiuu
ていれ,ていれ,eie
てうち,てうち,eui
デート,でーと,eeo
てがき,てがき,eai
手加減,てかげん,eaen
でかせぎ,でかせぎ,eaei
溺愛,できあい,eiai
適応,てきおう,eiou
摘果,てきか,eia
摘花,てきか,eia
滴下,てきか,eia
