orig,hira,vowel
傷病,しょうびょう,ouou
商品,しょうひん,ouin
小品,しょうひん,ouin
賞品,しょうひん,ouin
上品,じょうひん,ouin
商品券,しょうひんけん,ouinen
商品作物,しょうひんさくもつ,ouinauou
しょうぶ,しょうぶ,ouu
娼婦,しょうふ,ouu
樵夫,しょうふ,ouu
正麩,しょうふ,ouu
相府,しょうふ,ouu
勝負,しょうぶ,ouu
尚武,なおたけ,naoae
菖蒲,しょうぶ,ouu
小部,こべ,oe
丈夫,じょうぶ,ouu
定府,じょうふ,ouu
情夫,じょうふ,ouu
情婦,じょうふ,ouu
上部,じょうぶ,ouu
松風,まつかぜ,auae
正風,しょうふう,ouuu
蕉風,しょうふう,ouuu
招福,しょうふく,ouuu
妾腹,しょうふく,ouuu
懾伏,しょうふく,ouuu
承服,しょうふく,ouuu
浄福,じょうふく,ouuu
成仏,じょうぶつ,ouuu
勝負服,しょうぶふく,ouuuu
しょうぶゆかた,しょうぶゆかた,ouuuaa
小文,こぶみ,oui
性分,しょうぶん,ouun
上聞,じょうぶん,ouun
冗文,じょうぶん,ouun
条文,じょうぶん,ouun
常微分方程式,じょうびぶんほうていしき,ouiunoueiii
傷兵,しょうへい,ouei
哨兵,しょうへい,ouei
将兵,しょうへい,ouei
招聘,しょうへい,ouei
昌平,しょうへい,ouei
城兵,じょうへい,ouei
哨壁,しょうへき,ouei
墻壁,しょうへき,ouei
牆壁,しょうへき,ouei
障壁,しょうへき,ouei
城壁,じょうへき,ouei
小変,しょうへん,ouen
小片,しょうへん,ouen
小篇,しょうへん,ouen
小編,しょうへん,ouen
掌篇,しょうへん,ouen
掌編,しょうへん,ouen
小便,しょうべん,ouen
上辺,うわべ,uae
将補,しょうほ,ouo
譲歩,じょうほ,ouo
使用法,しようほう,iouou
商法,しょうほう,ouou
小邦,しょうほう,ouou
詳報,しょうほう,ouou
消防,しょうぼう,ouou
焼亡,しょうぼう,ouou
上方,じょうほう,ouou
乗法,じょうほう,ouou
定法,じょうほう,ouou
情報,じょうほう,ouou
情報科,じょうほうか,ououa
情報科学,じょうほうかがく,ououaau
情報学,じょうほうがく,ououau
情報化社会,じょうほうかしゃかい,ououaaai
情報技術,じょうほうぎじゅつ,ououiuu
情報工学,じょうほうこうがく,ouououau
情報産業,じょうほうさんぎょう,ououanou
消防士,しょうぼうし,ououi
消防車,しょうぼうしゃ,ououa
消防署,しょうぼうしょ,ououo
情報処理,じょうほうしょり,ououoi
情報理論,じょうほうりろん,ououion
上木,うえき,uei
抄本,しょうほん,ouon
証本,しょうほん,ouon
鈔本,しょうほん,ouon
上米,じょうまい,ouai
錠前,じょうまえ,ouae
小満,しょうまん,ouan
冗漫,じょうまん,ouan
正味,しょうみ,oui
賞味,しょうみ,oui
賞味期限,しょうみきげん,ouiien
静脈,じょうみゃく,ouau
静脈注射,じょうみゃくちゅうしゃ,ouauuua
唱名,しょうみょう,ouou
小名,しょうみょう,ouou
称名,しょうみょう,ouou
常命,じょうみょう,ouou
浄妙,じょうみょう,ouou
定命,じょうみょう,ouou
常民,じょうみん,ouin
商務,しょうむ,ouu
乗務,じょうむ,ouu
常務,じょうむ,ouu
乗務員,じょうむいん,ouuin
照明,しょうめい,ouei
松明,たいまつ,aiau
証明,しょうめい,ouei
証明書,しょうめいしょ,oueio
消滅,しょうめつ,oueu
生滅,しょうめつ,oueu
正面,しょうめん,ouen
上面,じょうめん,ouen
正面衝突,しょうめんしょうとつ,ouenouou
消耗,しょうもう,ouou
睫毛,まつげ,aue
条目,じょうもく,ouou
声聞,しょうもん,ouon
掌紋,しょうもん,ouon
照門,しょうもん,ouon
蕉門,しょうもん,ouon
証文,しょうもん,ouon
城門,じょうもん,ouon
定紋,じょうもん,ouon
縄文,じょうもん,ouon
庄屋,しょうや,oua
生薬,しょうやく,ouau
抄訳,しょうやく,ouau
条約,じょうやく,ouau
しょうゆ,しょうゆ,ouu
醤油,しょうゆ,ouu
小勇,しょうゆう,ouuu
尚友,しょうゆう,ouuu
所有者,しょゆうしゃ,ouua
譲与,じょうよ,ouo
賞与,しょうよ,ouo
剰余,じょうよ,ouo
少陽,しょうよう,ouou
商用,しょうよう,ouou
小用,しょうよう,ouou
小葉,しょうよう,ouou
慫慂,しょうよう,ouou
称揚,しょうよう,ouou
賞揚,しょうよう,ouou
賞用,しょうよう,ouou
逍遥,しょうよう,ouou
従容,しょうよう,ouou
乗用,じょうよう,ouou
常傭,じょうやとい,ouaoi
常用,じょうよう,ouou
常用漢字,じょうようかんじ,ououani
乗用車,じょうようしゃ,ououa
照葉樹,しょうようじゅ,ououu
剰余金,じょうよきん,ouoin
情欲,じょうよく,ouou
将来,しょうらい,ouai
性来,しょうらい,ouai
招来,しょうらい,ouai
松籟,しょうらい,ouai
生来,せいらい,eiai
将来性,しょうらいせい,ouaiei
上洛,じょうらく,ouau
常楽,じょうらく,ouau
照覧,しょうらん,ouan
笑覧,しょうらん,ouan
上欄,じょうらん,ouan
上覧,じょうらん,ouan
擾乱,じょうらん,ouan
勝利,しょうり,oui
商利,しょうり,oui
小吏,しょうり,oui
捷利,しょうり,oui
掌理,しょうり,oui
掌裏,しょうり,oui
掌裡,しょうり,oui
燮理,しょうり,oui
小利,しょうり,oui
場裏,じょうり,oui
場裡,じょうり,oui
常理,じょうり,oui
情理,じょうり,oui
条理,じょうり,oui
条里,じょうり,oui
上陸,じょうりく,ouiu
商略,しょうりゃく,ouau
抄掠,しょうりゃく,ouau
省略,しょうりゃく,ouau
上略,じょうりゃく,ouau
商流,しょうりゅう,ouuu
小流,しょうりゅう,ouuu
小粒,こつぶ,ouu
昇竜,しょうりゅう,ouuu
上流,じょうりゅう,ouuu
蒸留,じょうりゅう,ouuu
蒸留酒,じょうりゅうしゅ,ouuuu
蒸留水,じょうりゅうすい,ouuuui
焦慮,しょうりょ,ouo
商量,しょうりょう,ouou
将領,しょうりょう,ouou
小量,しょうりょう,ouou
少量,しょうりょう,ouou
少領,すけのみやつこ,uenoiauo
渉猟,しょうりょう,ouou
称量,しょうりょう,ouou
聖霊,しょうりょう,ouou
鷦鷯,みそさざい,ioaai
使用料,しようりょう,iouou
秤量,ひょうりょう,ouou
しょうりょうとんぼ,しょうりょうとんぼ,ououono
ショウリョウバッタ,しょうりょうばった,ououaa
ショウリョウバッタモドキ,しょうりょうばったもどき,ououaaooi
省力,しょうりょく,ouou
常緑,じょうりょく,ouou
常緑樹,じょうりょくじゅ,ououu
常緑針葉樹,じょうりょくしんようじゅ,ououinouu
松林,まつばやし,auaai
浄瑠璃,じょうるり,ouui
省令,しょうれい,ouei
奨励,しょうれい,ouei
症例,しょうれい,ouei
瘴癘,しょうれい,ouei
常例,じょうれい,ouei
条令,じょうれい,ouei
条例,じょうれい,ouei
奨励金,しょうれいきん,oueiin
常連,じょうれん,ouen
常連客,じょうれんきゃく,ouenau
小路,こうじ,oui
正路,しょうろ,ouo
鐘楼,しょうろう,ouou
小禄,おろく,oou
抄録,しょうろく,ouou
詳録,しょうろく,ouou
丈六,じょうろく,ouou
畳六,じょうろく,ouou
小論,しょうろん,ouon
詳論,しょうろん,ouon
諍論,じょうろん,ouon
小論文,しょうろんぶん,ouonun
唱和,しょうわ,oua
笑話,しょうわ,oua
情話,じょうわ,oua
小惑星,しょうわくせい,ouauei
性悪,せいあく,eiau
上腕,じょうわん,ouan
情熱,じょうねつ,ouneu
初演,しょえん,oen
所縁,しょえん,oen
諸縁,しょえん,oen
助演,じょえん,oen
女王,じょおう,oou
女王蜂,じょおうばち,oouai
ジョーカー,じょーかー,ooaa
ジョーク,じょーく,oou
ショート,しょーと,ooo
ショートカット,しょーとかっと,oooao
ショートカットメニュー,しょーとかっとめにゅー,oooaoenuu
ショートステイ,しょーとすてい,ooouei
ショートスリーパー,しょーとすりーぱー,ooouiiaa
ショートトラック,しょーととらっく,ooooau
ショートトン,しょーととん,oooon
ショートブレッド,しょーとぶれっど,oooueo
初夏,しょか,oa
暑夏,しょか,oa
書家,しょか,oa
書架,しょか,oa
書画,しょが,oa
除外,じょがい,oai
諸掛,しょがかり,oaai
初学,しょがく,oau
諸学,しょがく,oau
女学生,じょがくせい,oauei
所轄,しょかつ,oau
女学校,じょがっこう,oaou
初刊,しょかん,oan
初巻,しょかん,oan
所感,しょかん,oan
所管,しょかん,oan
暑寒,しょかん,oan
書巻,しょかん,oan
書簡,しょかん,oan
書翰,しょかん,oan
所願,しょがん,oan
女監,じょかん,oan
初期,しょき,oi
庶幾,しょき,oi
所期,しょき,oi
所記,しょき,oi
暑気,しょき,oi
書机,しょづくえ,ouue
書紀,しょき,oi
書記,しょき,oi
暑気払い,しょきばらい,oiaai
除却,じょきゃく,oau
初級,しょきゅう,ouu
初給,しょきゅう,ouu
女給,じょきゅう,ouu
除去,じょきょ,oo
諸卿,しょきょう,oou
所業,しょぎょう,oou
所行,しょぎょう,oou
助教,じょきょう,oou
私欲,しよく,iou
職,しょく,ou
食,しょく,ou
職安,しょくあん,ouan
職位,しょくい,oui
職域,しょくいき,ouii
職印,しょくいん,ouin
職員,しょくいん,ouin
職員室,しょくいんしつ,ouiniu
処遇,しょぐう,ouu
祝宴,しゅくえん,uuen
食塩,しょくえん,ouen
食塩水,しょくえんすい,ouenui
蝕害,しょくがい,ouai
食害,しょくがい,ouai
職業,しょくぎょう,ouou
職業訓練,しょくぎょうくんれん,ououunen
職業病,しょくぎょうびょう,ououou
食後,しょくご,ouo
植栽,しょくさい,ouai
殖財,しょくざい,ouai
贖罪,しょくざい,ouai
食材,しょくざい,ouai
殖産,しょくさん,ouan
職司,しょくし,oui
食思,しょくし,oui
食指,しょくし,oui
植字,しょくじ,oui
食事,しょくじ,oui
食時,しょくじ,oui
食餌,しょくじ,oui
職種,しょくしゅ,ouu
触手,しょくしゅ,ouu
植樹,しょくじゅ,ouu
織女,しょくじょ,ouo
食傷,しょくしょう,ouou
職掌,しょくしょう,ouou
拭浄,しょくじょう,ouou
織女星,しょくじょせい,ouoei
触診,しょくしん,ouin
蝕甚,しょくじん,ouin
食人,しょくじん,ouin
食尽,しょくじん,ouin
食酢,しょくず,ouu
濁世,じょくせ,oue
植生,しょくせい,ouei
職制,しょくせい,ouei
食性,しょくせい,ouei
食生活,しょくせいかつ,oueiau
職責,しょくせき,ouei
食前,しょくぜん,ouen
食膳,しょくぜん,ouen
燭台,しょくだい,ouai
食台,しょくだい,ouai
食卓,しょくたく,ouau
嘱託,しょくたく,ouau
諸口,しょくち,oui
食虫,しょくちゅう,ouuu
食中毒,しょくちゅうどく,ouuuou
食虫類,しょくちゅうるい,ouuuui
触点,しょくてん,ouen
食堂,しょくどう,ouou
食道,しょくどう,ouou
食堂車,しょくどうしゃ,ououa
食肉,しょくにく,ouniu
職人,しょくにん,ounin
職能,しょくのう,ounou
職能団体,しょくのうだんたい,ounouanai
職場,しょくば,oua
触媒,しょくばい,ouai
触発,しょくはつ,ouau
植皮,しょくひ,oui
植被,しょくひ,oui
食費,しょくひ,oui
食品,しょくひん,ouin
食品添加物,しょくひんてんかぶつ,ouinenauu
色部,いろべ,ioe
褥婦,じょくふ,ouu
植物,しょくぶつ,ouuu
植物園,しょくぶつえん,ouuuen
植物学,しょくぶつがく,ouuuau
植物性,しょくぶつせい,ouuuei
植物油,しょくぶつゆ,ouuuu
職分,しょくぶん,ouun
食分,しょくぶん,ouun
食紅,しょくべに,oueni
食偏,しょくへん,ouen
嘱望,しょくぼう,ouou
属望,しょくぼう,ouou
食味,しょくみ,oui
植民地,しょくみんち,ouini
職務,しょくむ,ouu
職名,しょくめい,ouei
植毛,しょくもう,ouou
嘱目,しょくもく,ouou
属目,しょくもく,ouou
食物,たべもの,aeono
食物連鎖,しょくもつれんさ,ououena
食用,しょくよう,ouou
食用油,しょくようあぶら,ououaua
食慾,しょくよく,ouou
食欲,しょくよく,ouou
触雷,しょくらい,ouai
食料,しょくりょう,ouou
食糧,しょくりょう,ouou
食料品,しょくりょうひん,ououin
植林,しょくりん,ouin
触腕,しょくわん,ouan
諸君,しょくん,oun
叙勲,じょくん,oun
女訓,じょくん,oun
処刑,しょけい,oei
初形,しょけい,oei
初経,しょけい,oei
書契,しょけい,oei
書痙,しょけい,oei
諸芸,しょげい,oei
女系,じょけい,oei
処決,しょけつ,oeu
初月,しょげつ,oeu
女傑,じょけつ,oeu
初見,しょけん,oen
所見,しょけん,oen
緒言,しょげん,oen
諸元,しょげん,oen
助言,じょげん,oen
序言,じょげん,oen
書庫,しょこ,oo
諸語,しょご,oo
書賈,しょこ,oo
徐行,じょこう,oou
初更,しょこう,oou
初校,しょこう,oou
初項,しょこう,oou
諸侯,しょこう,oou
女工,じょこう,oou
諸国,しょこく,oou
ショコラ,しょこら,ooa
初婚,しょこん,oon
所作,しょさ,oa
所載,しょさい,oai
書斎,しょさい,oai
所在,しょざい,oai
助祭,じょさい,oai
喫水,きっすい,iui
除災,じょさい,oai
如在,じょさい,oai
如才,じょさい,oai
所在地,しょざいち,oaii
初刷,しょさつ,oau
書冊,しょさつ,oau
書札,しょさつ,oau
所産,しょさん,oan
諸山,しょざん,oan
助産,じょさん,oan
除算,じょざん,oan
助産婦,じょさんぷ,oanu
処士,しょし,oi
初志,しょし,oi
庶子,しょし,oi
所司,しょし,oi
所思,しょし,oi
書肆,しょし,oi
書誌,しょし,oi
諸士,しょし,oi
諸姉,しょし,oi
諸子,しょし,oi
諸氏,しょし,oi
所持,しょじ,oi
書字,しょじ,oi
諸事,しょじ,oi
諸寺,しょじ,oi
助士,じょし,oi
助詞,じょし,oi
女史,じょし,oi
序詞,じょし,oi
女子,じょし,oi
助字,じょじ,oi
助辞,じょじ,oi
叙事,じょじ,oi
女児,じょじ,oi
序次,じょじ,oi
書式,しょしき,oii
所持金,しょじきん,oiin
女子校,じょしこう,oiou
女子高,じょしこう,oiou
女子高生,じょしこうせい,oiouei
叙事詩,じょじし,oii
女子大,じょしだい,oiai
女子大学,じょしだいがく,oiaiau
女子大生,じょしだいせい,oiaiei
除湿,じょしつ,oiu
諸子百家,しょしひゃっか,oiaa
書写,しょしゃ,oa
諸種,しょしゅ,ou
助手,じょしゅ,ou
女主,おんなあるじ,onnaaui
初秋,しょしゅう,ouu
所収,しょしゅう,ouu
助手席,じょしゅせき,ouei
初出,しょしゅつ,ouu
庶出,しょしゅつ,ouu
所出,しょしゅつ,ouu
叙述,じょじゅつ,ouu
初春,しょしゅん,oun
初旬,しょじゅん,oun
処暑,しょしょ,oo
所所,しょしょ,oo
諸処,しょしょ,oo
諸所,しょしょ,oo
処女,しょじょ,oo
所掌,しょしょう,oou
所証,しょしょう,oou
書証,しょしょう,oou
諸将,しょしょう,oou
書状,しょじょう,oou
諸嬢,しょじょう,oou
叙唱,じょしょう,oou
女将,じょしょう,oou
序章,じょしょう,oou
叙上,じょじょう,oou
叙情,じょじょう,oou
如上,じょじょう,oou
抒情,じょじょう,oou
女色,じょしょく,oou
処女膜,しょじょまく,ooau
初心,しょしん,oin
初診,しょしん,oin
所信,しょしん,oin
書信,しょしん,oin
女神,めがみ,eai
初心者,しょしんしゃ,oina
序数,じょすう,ouu
除数,じょすう,ouu
助数詞,じょすうし,ouui
しよせ,しよせ,ioe
助成,じょせい,oei
初世,しょせい,oei
初生,しょせい,oei
庶政,しょせい,oei
所生,しょせい,oei
書生,しょせい,oei
書聖,しょせい,oei
諸政,しょせい,oei
諸生,しょせい,oei
処世,しょせい,oei
助勢,じょせい,oei
女声,じょせい,oei
女婿,じょせい,oei
女性,じょせい,oei
書籍,しょせき,oei
書跡,しょせき,oei
除斥,じょせき,oei
除籍,じょせき,oei
所説,しょせつ,oeu
諸説,しょせつ,oeu
叙説,じょせつ,oeu
序説,じょせつ,oeu
除雪,じょせつ,oeu
除雪車,じょせつしゃ,oeua
初戦,しょせん,oen
所詮,しょせん,oen
緒戦,しょせん,oen
女仙,じょせん,oen
除染,じょせん,oen
初祖,しょそ,oo
書窓,しょそう,oou
所蔵,しょぞう,oou
助奏,じょそう,oou
助走,じょそう,oou
女装,じょそう,oou
序奏,じょそう,oou
除喪,じょも,oo
除草,じょそう,oou
除霜,じょそう,oou
初速,しょそく,oou
所属,しょぞく,oou
初速度,しょそくど,oouo
所存,しょぞん,oon
書体,しょたい,oai
所帯,しょたい,oai
初代,しょだい,oai
書題,しょだい,oai
除隊,じょたい,oai
初体験,しょたいけん,oaien
初対面,しょたいめん,oaien
ショタコン,しょたこん,oaon
書棚,しょだな,oana
処断,しょだん,oan
初段,しょだん,oan
処置,しょち,oi
書痴,しょち,oi
書癡,しょち,oi
暑中,しょちゅう,ouu
書中,しょちゅう,ouu
女中,じょちゅう,ouu
除虫,じょちゅう,ouu
除虫菊,じょちゅうぎく,ouuiu
署長,しょちょう,oou
初潮,しょちょう,oou
所長,しょちょう,oou
助長,じょちょう,oou
職階,しょっかい,oai
食塊,しょくかい,ouai
触覚,しょっかく,oau
触角,しょっかく,oau
食客,しょっかく,oau
触感,しょっかん,oan
食感,しょっかん,oan
